32,31.70700584656992
53,68.77759598163891
61,62.562382297945803
47,71.546632233567777
59,87.230925133687393
55,78.211518270799232
52,79.64197304980874
39,59.171489321869508
48,75.331242297063056
52,71.300879886850353
45,55.165677145959123
54,82.478846757497919
44,62.008923245725825
58,75.392870425994957
56,81.43619215887864
48,60.723602440673965
44,82.892503731453715
60,97.379896862166078
45,48.847153317355072
38,56.877213186268506
66,83.878564664602763
65,118.59121730252249
47,57.251819462268969
41,51.391744079832307
51,75.380651665312357
59,74.765564032151374
57,95.455052922574737
63,95.229366017555307
46,79.052406169565586
50,83.432071421323712
52,63.358790317497878
35,41.412885303700563
42,76.617341280074044
58,96.769566426108199
57,74.084130116602523
45,66.588144414228594
61,77.768482417793024
33,50.719588912312084
36,62.124570818071781
37,60.810246649902211
44,52.682983366387781
43,58.569824717692867
50,82.905981485070512
43,61.424709804339123
62,115.24415280079529
32,45.570588823376085
40,54.084054796223612
53,87.994452758110413
33,52.725494375900425
64,93.576118692658241
38,80.166275447370964
44,65.101711570560326
40,65.562301260400375
41,65.280886920822823
51,73.434641546324301
55,71.13972785861894
41,79.102829683549857
62,86.520538440347153
49,84.742697807826218
41,59.358850248624933
41,61.684037524833627
50,69.847604158249183
52,86.098291205774103
50,59.108839267699643
33,69.89968164362763
39,44.862490711164398
56,85.498067778840223
57,95.536686846467219
60,70.251934419771587
35,52.721734964774988
31,50.392670135079896
53,63.642398775657753
46,72.247251068662365
43,57.812512976181402
70,104.25710158543822
44,86.642020318822006
57,91.486778000110135
36,55.231660886212836
55,79.550436678507609
38,44.847124242467601
56,80.207523139682763
56,83.14274979204346
34,55.723489260543914
59,77.634182511677864
57,99.051414841748269
54,79.120646274680027
51,69.588897851118475
50,69.510503311494389
44,73.687564318317285
38,61.366904537240131
32,67.170655768995118
53,85.668203145001542
68,114.85387123391394
46,90.123572069967423
68,97.919821035242848
50,81.536990783015028
49,72.111832469615663
50,85.232007342325673
48,66.224957888054632
25,53.454394214850524
